Raman Shift / Pixel,Intensity
127.87689003436435,3197.3
126.98264604810993,3202.9
126.08840206185573,3206.9
125.19415807560131,3187.4
124.29991408934711,3210.4
123.40567010309292,3212.1
122.51142611683849,3210.1
121.6171821305843,3201.9
120.72293814432987,3193.8
119.82869415807568,3202.9
118.93445017182125,3211.1
118.04020618556706,3189.1
117.14596219931286,3196.4
116.25171821305844,3191.1
115.35747422680424,3198.9
114.46323024054982,3209.3
113.56898625429562,3199.5
112.6747422680412,3200.8
111.780498281787,3195.6
110.88625429553258,3209.1
109.99201030927838,3205.3
109.09776632302419,3207.3
108.20352233676977,3210.5
107.30927835051557,3198.7
106.41503436426115,3204.3
105.52079037800695,3202.8
104.62654639175253,3198.5
103.73230240549833,3199.5
102.83805841924413,3188.5
101.94381443298971,3201.6
101.04957044673552,3187.2
100.15532646048109,3211.9
99.2610824742269,3200.2
98.36683848797247,3192.4
97.47259450171828,3200.6
96.57835051546385,3191.7
95.68410652920966,3201.4
94.78986254295546,3200.0
93.89561855670104,3208.4
93.00137457044684,3203.8
92.10713058419242,3201.5
91.21288659793822,3196.9
90.3186426116838,3193.9
89.4243986254296,3197.8
88.53015463917541,3208.8
87.63591065292098,3191.7
86.74166666666679,3201.9
85.84742268041236,3203.1
84.95317869415817,3197.0
84.05893470790375,3207.8
83.16469072164955,3211.6
82.27044673539513,3194.3
81.37620274914093,3212.2
80.48195876288673,3191.2
79.58771477663231,3204.1
78.69347079037811,3202.6
77.79922680412369,3210.2
76.9049828178695,3199.6
76.01073883161507,3201.4
75.11649484536088,3211.9
74.22225085910668,3192.8
73.32800687285226,3212.5
72.43376288659806,3201.4
71.53951890034364,3209.4
70.64527491408944,3199.1
69.75103092783502,3196.3
68.85678694158082,3192.1
67.9625429553264,3196.4
67.0682989690722,3199.5
66.174054982818,3187.9
65.27981099656358,3190.2
64.38556701030939,3185.9
63.491323024054964,3206.0
62.59707903780077,3205.5
61.702835051546344,3197.7
60.80859106529215,3202.0
59.91434707903795,3199.4
59.02010309278353,3198.2
58.12585910652933,3198.1
57.23161512027491,3203.1
56.337371134020714,3204.2
55.44312714776629,3205.8
54.548883161512094,3207.7
53.65463917525767,3197.5
52.760395189003475,3189.1
51.86615120274928,3200.0
50.971907216494856,3197.2
50.07766323024066,3203.0
49.183419243986236,3188.7
48.28917525773204,3204.5
47.39493127147762,3206.3
46.50068728522342,3211.3
45.606443298969,3189.6
44.7121993127148,3202.8
43.817955326460606,3199.7
42.92371134020618,3199.4
42.029467353951986,3191.0
41.13522336769756,3208.9
40.24097938144337,3216.6
39.346735395188944,3195.0
38.45249140893475,3204.1
37.55824742268055,3210.2
36.66400343642613,3194.5
35.76975945017193,3203.1
34.87551546391751,3210.8
33.98127147766331,3189.4
33.08702749140889,3202.1
32.192783505154694,3206.8
31.29853951890027,3200.5
30.404295532646074,3202.7
29.510051546391878,3202.8
28.615807560137455,3196.1
27.72156357388326,3213.8
26.827319587628836,3205.0
25.93307560137464,3188.7
25.038831615120216,3194.8
24.14458762886602,3199.5
23.250343642611824,3197.5
22.3560996563574,3191.9
21.461855670103205,3196.6
20.56761168384878,3203.0
19.673367697594585,3211.2
18.779123711340162,3189.9
17.884879725085966,3189.8
16.990635738831543,3195.9
16.096391752577347,3206.8
15.20214776632315,3205.8
14.307903780068727,3208.2
13.413659793814531,3213.0
12.519415807560108,3201.4
11.625171821305912,3205.3
10.730927835051489,3199.9
9.836683848797293,3190.3
8.942439862543097,3202.3
8.048195876288673,3196.4
7.153951890034477,3199.8
6.259707903780054,3203.7
5.365463917525858,3204.7
4.471219931271435,3192.4
3.5769759450172387,3200.9
2.6827319587628153,3198.4
1.7884879725086194,3202.4
0.8942439862544234,3200.3
0.0,3201.4
-0.894243986254196,3209.6
-1.7884879725086194,3197.5
-2.6827319587628153,3201.3
-3.5769759450172387,3204.4
-4.471219931271435,3192.6
-5.365463917525631,3200.6
-6.259707903780054,3212.2
-7.15395189003425,3191.3
-8.048195876288673,3199.5
-8.94243986254287,3199.7
-9.836683848797293,3205.0
-10.730927835051489,3213.1
-11.625171821305912,3207.9
-12.519415807560108,3200.0
-13.413659793814304,3194.6
-14.307903780068727,3194.2
-15.202147766322923,3206.7
-16.096391752577347,3204.6
-16.990635738831543,3195.7
-17.884879725085966,3194.3
-18.779123711340162,3196.2
-19.673367697594358,3204.4
-20.56761168384878,3203.5
-21.461855670102977,3200.5
-22.3560996563574,3195.4
-23.250343642611597,3201.6
-24.14458762886602,3196.9
-25.038831615120216,3210.7
-25.93307560137464,3213.1
-26.827319587628836,3208.7
-27.72156357388303,3200.7
-28.615807560137455,3201.6
-29.51005154639165,3201.7
-30.404295532646074,3201.9
-31.29853951890027,3202.6
-32.192783505154694,3205.4
-33.08702749140889,3198.5
-33.981271477663086,3199.8
-34.87551546391751,3196.4
-35.769759450171705,3194.9
-36.66400343642613,3206.3
-37.558247422680324,3193.8
-38.45249140893475,3200.0
-39.346735395188944,3194.2
-40.24097938144337,3206.2
-41.13522336769756,3207.4
-42.02946735395176,3204.7
-42.92371134020618,3201.4
-43.81795532646038,3209.2
-44.7121993127148,3203.1
-45.606443298969,3203.6
-46.50068728522342,3187.3
-47.39493127147762,3202.2
-48.28917525773181,3207.8
-49.183419243986236,3218.4
-50.07766323024043,3201.1
-50.971907216494856,3196.2
-51.86615120274905,3196.7
-52.760395189003475,3203.1
-53.65463917525767,3200.3
-54.548883161512094,3206.5
-55.44312714776629,3193.8
-56.337371134020486,3199.2
-57.23161512027491,3209.1
-58.12585910652933,3195.8
-59.0201030927833,3204.7
-59.914347079037725,3199.1
-60.80859106529215,3202.2
-61.70283505154657,3206.4
-62.59707903780054,3205.8
-63.491323024054964,3198.7
-64.38556701030939,3203.6
-65.27981099656336,3209.9
-66.17405498281778,3204.0
-67.0682989690722,3193.3
-67.96254295532663,3187.3
-68.8567869415806,3195.5
-69.75103092783502,3198.6
-70.64527491408944,3202.5
-71.53951890034341,3214.5
-72.43376288659783,3191.2
-73.32800687285226,3208.7
-74.22225085910668,3190.5
-75.11649484536065,3200.0
-76.01073883161507,3199.4
-76.9049828178695,3196.7
-77.79922680412346,3203.8
-78.69347079037789,3206.4
-79.58771477663231,3199.9
-80.48195876288673,3197.2
-81.3762027491407,3200.2
-82.27044673539513,3186.4
-83.16469072164955,3199.5
-84.05893470790397,3208.2
-84.95317869415794,3204.7
-85.84742268041236,3200.1
-86.74166666666679,3208.9
-87.63591065292076,3196.5
-88.53015463917518,3199.1
-89.4243986254296,3190.1
-90.31864261168403,3191.1
-91.212886597938,3199.1
-92.10713058419242,3207.1
-93.00137457044684,3197.7
-93.89561855670081,3196.9
-94.78986254295523,3208.5
-95.68410652920966,3204.0
-96.57835051546408,3201.5
-97.47259450171805,3193.2
-98.36683848797247,3200.1
-99.2610824742269,3202.5
-100.15532646048086,3198.2
-101.04957044673529,3197.5
-101.94381443298971,3200.3
-102.83805841924413,3199.0
-103.7323024054981,3190.5
-104.62654639175253,3202.6
-105.52079037800695,3201.0
-106.41503436426092,3206.8
-107.30927835051534,3199.5
-108.20352233676977,3203.5
-109.09776632302419,3188.8
-109.99201030927816,3193.9
-110.88625429553258,3201.1
-111.780498281787,3197.3
-112.67474226804143,3201.3
-113.5689862542954,3197.6
-114.46323024054982,3195.1
-115.35747422680424,3201.0
-116.25171821305821,3198.3
-117.14596219931263,3210.2
-118.04020618556706,3209.0
-118.93445017182148,3201.1
-119.82869415807545,3215.3
-120.72293814432987,3204.0
-121.6171821305843,3191.4
-122.51142611683827,3211.7
-123.40567010309269,3202.3
-124.29991408934711,3209.2
-125.19415807560154,3187.6
-126.0884020618555,3188.1
-126.98264604810993,3199.1
-127.87689003436435,3198.1
-128.77113402061832,3195.6
-129.66537800687274,3212.1
-130.55962199312717,3212.3
-131.4538659793816,3196.1
-132.34810996563556,3207.2
-133.24235395188998,3202.0
-134.1365979381444,3199.1
-135.03084192439837,3208.7
-135.9250859106528,3188.4
-136.81932989690722,3198.4
-137.71357388316164,3198.1
-138.6078178694156,3190.2
-139.50206185567004,3205.3
-140.39630584192446,3189.0
-141.29054982817888,3196.3
-142.18479381443285,3196.9
-143.07903780068727,3200.5
-143.9732817869417,3203.0
-144.86752577319567,3179.8
-145.7617697594501,3200.6
-146.6560137457045,3199.6
-147.55025773195894,3208.0
-148.4445017182129,3189.3
-149.33874570446733,3190.7
-150.23298969072175,3203.2
-151.12723367697572,3210.5
-152.02147766323014,3192.8
-152.91572164948457,3196.1
-153.809965635739,3198.5
-154.70420962199296,3194.5
-155.59845360824738,3191.6
-156.4926975945018,3199.0
-157.38694158075577,3203.7
-158.2811855670102,3203.6
-159.17542955326462,3202.2
-160.06967353951904,3203.7
-160.963917525773,3199.1
-161.85816151202744,3192.6
-162.75240549828186,3186.9
-163.64664948453583,3198.6
-164.54089347079025,3197.3
-165.43513745704468,3203.5
-166.3293814432991,3213.3
-167.22362542955307,3200.9
-168.1178694158075,3188.4
-169.0121134020619,3197.1
-169.90635738831634,3188.5
-170.8006013745703,3195.1
-171.69484536082473,3186.4
-172.58908934707915,3207.9
-173.48333333333312,3195.8
-174.37757731958754,3199.1
-175.27182130584197,3203.4
-176.1660652920964,3192.8
-177.06030927835036,3194.9
-177.95455326460478,3195.2
-178.8487972508592,3181.2
-179.74304123711318,3209.3
-180.6372852233676,3184.7
-181.53152920962202,3190.2
-182.42577319587645,3198.7
-183.3200171821304,3202.2
-184.21426116838484,3190.6
-185.10850515463926,3200.4
-186.00274914089323,3202.0
-186.89699312714765,3209.9
-187.79123711340208,3201.1
-188.6854810996565,3201.3
-189.57972508591047,3211.7
-190.4739690721649,3206.7
-191.36821305841931,3193.3
-192.26245704467374,3201.5
-193.1567010309277,3196.6
-194.05094501718213,3191.4
-194.94518900343655,3190.0
-195.83943298969052,3192.3
-196.73367697594495,3179.2
-197.62792096219937,3197.6
-198.5221649484538,3201.8
-199.41640893470776,3199.1
-200.31065292096218,3199.8
-201.2048969072166,3205.8
-202.09914089347058,3200.3
-202.993384879725,3187.2
-203.88762886597942,3210.1
-204.78187285223385,3196.2
-205.67611683848781,3195.2
-206.57036082474224,3198.3
-207.46460481099666,3199.3
-208.35884879725063,3188.3
-209.25309278350505,3210.0
-210.14733676975948,3186.7
-211.0415807560139,3201.3
-211.93582474226787,3196.1
-212.8300687285223,3197.8
-213.72431271477672,3199.7
-214.61855670103068,3206.5
-215.5128006872851,3205.3
-216.40704467353953,3200.1
-217.30128865979395,3210.1
-218.19553264604792,3201.7
-219.08977663230235,3196.2
-219.98402061855677,3199.4
-220.8782646048112,3204.3
-221.77250859106516,3203.5
-222.66675257731958,3198.9
-223.560996563574,3202.7
-224.45524054982798,3182.9
-225.3494845360824,3203.8
-226.24372852233682,3205.1
-227.13797250859125,3195.1
-228.03221649484522,3196.0
-228.92646048109964,3206.9
-229.82070446735406,3205.7
-230.71494845360803,3212.6
-231.60919243986245,3193.1
-232.50343642611688,3189.7
-233.3976804123713,3203.2
-234.29192439862527,3179.6
-235.1861683848797,3216.1
-236.08041237113412,3196.3
-236.97465635738808,3193.4
-237.8689003436425,3195.3
-238.76314432989693,3201.8
-239.65738831615135,3201.2
-240.55163230240532,3187.9
-241.44587628865975,3207.1
-242.34012027491417,3203.9
-243.23436426116814,3206.7
-244.12860824742256,3208.4
-245.02285223367699,3197.5
-245.9170962199314,3196.2
-246.81134020618538,3212.1
-247.7055841924398,3197.3
-248.59982817869422,3199.7
-249.49407216494865,3205.4
-250.38831615120262,3196.0
-251.28256013745704,3198.0
-252.17680412371146,3181.6
-253.07104810996543,3193.6
-253.96529209621986,3202.8
-254.85953608247428,3204.4
-255.7537800687287,3200.6
-256.64802405498267,3198.0
-257.5422680412371,3204.4
-258.4365120274915,3204.0
-259.3307560137455,3202.6
-260.2249999999999,3207.2
-261.11924398625433,3206.5
-262.01348797250876,3208.7
-262.9077319587627,3194.2
-263.80197594501715,3201.5
-264.69621993127157,3205.0
-265.59046391752554,3205.9
-266.48470790377996,3203.4
-267.3789518900344,3193.9
-268.2731958762888,3196.0
-269.1674398625428,3199.4
-270.0616838487972,3202.0
-270.9559278350516,3206.6
-271.8501718213056,3205.0
-272.74441580756,3190.9
-273.63865979381444,3185.8
-274.53290378006886,3189.0
-275.42714776632283,3201.4
-276.32139175257726,3213.2
-277.2156357388317,3212.9
-278.1098797250861,3204.8
-279.00412371134007,3202.7
-279.8983676975945,3197.6
-280.7926116838489,3208.1
-281.6868556701029,3189.0
-282.5810996563573,3215.2
-283.47534364261173,3204.8
-284.36958762886616,3203.3
-285.2638316151201,3199.8
-286.15807560137455,3207.1
-287.052319587629,3186.4
-287.94656357388294,3202.3
-288.84080756013736,3203.4
-289.7350515463918,3193.6
-290.6292955326462,3206.2
-291.5235395189002,3200.5
-292.4177835051546,3195.9
-293.312027491409,3206.9
-294.206271477663,3213.5
-295.1005154639174,3192.2
-295.99475945017184,3198.6
-296.88900343642626,3203.2
-297.78324742268023,3197.0
-298.67749140893466,3206.5
-299.5717353951891,3206.5
-300.4659793814435,3198.7
-301.3602233676975,3199.7
-302.2544673539519,3187.0
-303.1487113402063,3200.1
-304.0429553264603,3200.0
-304.9371993127147,3197.2
-305.83144329896913,3209.7
-306.72568728522356,3196.8
-307.6199312714775,3203.0
-308.51417525773195,3202.8
-309.4084192439864,3203.4
-310.30266323024034,3202.7
-311.19690721649476,3201.5
-312.0911512027492,3200.5
-312.9853951890036,3200.8
-313.8796391752576,3205.3
-314.773883161512,3201.4
-315.6681271477664,3207.5
-316.5623711340204,3212.5
-317.4566151202748,3198.5
-318.35085910652924,3206.1
-319.24510309278367,3202.5
-320.13934707903763,3183.8
-321.03359106529206,3207.5
-321.9278350515465,3202.8
-322.82207903780045,3210.8
-323.7163230240549,3198.7
-324.6105670103093,3205.9
-325.5048109965637,3221.8
-326.3990549828177,3199.1
-327.2932989690721,3200.6
-328.18754295532653,3211.1
-329.08178694158096,3201.2
-329.9760309278349,3197.5
-330.87027491408935,3215.8
-331.7645189003438,3210.1
-332.65876288659774,3212.3
-333.55300687285217,3212.3
-334.4472508591066,3218.0
-335.341494845361,3209.6
-336.235738831615,3209.5
-337.1299828178694,3217.5
-338.0242268041238,3213.3
-338.9184707903778,3211.8
-339.8127147766322,3222.7
-340.70695876288664,3244.0
-341.60120274914107,3231.1
-342.49544673539503,3217.8
-343.38969072164946,3236.2
-344.2839347079039,3237.0
-345.17817869415785,3233.1
-346.0724226804123,3239.0
-346.9666666666667,3262.9
-347.8609106529211,3253.9
-348.7551546391751,3249.2
-349.6493986254295,3261.0
-350.54364261168394,3270.8
-351.4378865979379,3262.5
-352.3321305841923,3259.3
-353.22637457044675,3263.1
-354.1206185567012,3257.3
-355.01486254295514,3253.9
-355.90910652920957,3291.3
-356.803350515464,3300.9
-357.6975945017184,3296.2
-358.5918384879724,3299.7
-359.4860824742268,3267.7
-360.38032646048123,3305.5
-361.2745704467352,3323.3
-362.1688144329896,3300.6
-363.06305841924404,3307.2
-363.95730240549847,3288.2
-364.85154639175244,3318.9
-365.74579037800686,3336.1
-366.6400343642613,3290.0
-367.53427835051525,3312.7
-368.4285223367697,3293.5
-369.3227663230241,3313.8
-370.2170103092785,3306.3
-371.1112542955325,3321.7
-372.0054982817869,3327.8
-372.89974226804134,3295.4
-373.7939862542953,3344.6
-374.68823024054973,3299.4
-375.58247422680415,3302.8
-376.4767182130586,3309.2
-377.37096219931254,3314.4
-378.26520618556697,3330.5
-379.1594501718214,3331.3
-380.05369415807536,3311.5
-380.9479381443298,3327.5
-381.8421821305842,3365.0
-382.73642611683863,3316.6
-383.6306701030926,3348.5
-384.524914089347,3297.6
-385.41915807560144,3341.2
-386.31340206185587,3328.7
-387.20764604810984,3327.0
-388.10189003436426,3337.5
-388.9961340206187,3309.3
-389.89037800687265,3320.6
-390.7846219931271,3329.2
-391.6788659793815,3314.5
-392.5731099656359,3293.7
-393.4673539518899,3318.4
-394.3615979381443,3318.7
-395.25584192439874,3345.6
-396.1500859106527,3303.5
-397.04432989690713,3324.9
-397.93857388316155,3316.5
-398.832817869416,3325.0
-399.72706185566994,3306.5
-400.62130584192437,3302.3
-401.5155498281788,3319.2
-402.40979381443276,3328.9
-403.3040378006872,3297.8
-404.1982817869416,3328.1
-405.09252577319603,3303.3
-405.98676975945,3340.2
-406.8810137457044,3332.5
-407.77525773195885,3309.9
-408.6695017182128,3304.0
-409.56374570446724,3320.6
-410.45798969072166,3299.2
-411.3522336769761,3297.9
-412.24647766323005,3312.0
-413.1407216494845,3319.3
-414.0349656357389,3327.6
-414.9292096219933,3302.9
-415.8234536082473,3297.5
-416.7176975945017,3339.7
-417.61194158075614,3312.4
-418.5061855670101,3304.3
-419.40042955326453,3320.0
-420.29467353951895,3320.2
-421.1889175257734,3326.4
-422.08316151202735,3304.1
-422.97740549828177,3350.9
-423.8716494845362,3318.4
-424.76589347079016,3352.5
-425.6601374570446,3326.4
-426.554381443299,3364.9
-427.44862542955343,3338.9
-428.3428694158074,3302.8
-429.2371134020618,3320.2
-430.13135738831625,3300.3
-431.0256013745702,3319.9
-431.91984536082464,3322.3
-432.81408934707906,3318.5
-433.7083333333335,3305.8
-434.60257731958745,3311.9
-435.4968213058419,3317.8
-436.3910652920963,3326.0
-437.2853092783507,3295.3
-438.1795532646047,3303.0
-439.0737972508591,3323.0
-439.96804123711354,3296.5
-440.8622852233675,3304.8
-441.75652920962193,3323.8
-442.65077319587635,3299.9
-443.5450171821308,3297.3
-444.43926116838475,3316.4
-445.33350515463917,3294.4
-446.2277491408936,3311.1
-447.12199312714756,3301.8
-448.016237113402,3308.0
-448.9104810996564,3319.5
-449.80472508591083,3273.9
-450.6989690721648,3289.5
-451.5932130584192,3312.5
-452.48745704467365,3306.4
-453.3817010309276,3293.9
-454.27594501718204,3275.9
-455.17018900343646,3303.9
-456.0644329896909,3306.4
-456.95867697594485,3306.0
-457.8529209621993,3288.4
-458.7471649484537,3307.4
-459.64140893470767,3253.3
-460.5356529209621,3297.3
-461.4298969072165,3310.0
-462.32414089347094,3278.0
-463.2183848797249,3291.9
-464.11262886597933,3307.7
-465.00687285223376,3299.8
-465.9011168384882,3269.4
-466.79536082474215,3289.4
-467.68960481099657,3299.5
-468.583848797251,3284.8
-469.47809278350496,3275.3
-470.3723367697594,3294.8
-471.2665807560138,3304.4
-472.16082474226823,3293.2
-473.0550687285222,3295.5
-473.9493127147766,3296.9
-474.84355670103105,3300.0
-475.737800687285,3278.9
-476.63204467353944,3298.6
-477.52628865979386,3283.8
-478.4205326460483,3297.9
-479.31477663230226,3293.7
-480.2090206185567,3285.5
-481.1032646048111,3297.1
-481.99750859106507,3316.6
-482.8917525773195,3311.4
-483.7859965635739,3312.4
-484.68024054982834,3307.1
-485.5744845360823,3315.4
-486.46872852233673,3309.8
-487.36297250859116,3359.3
-488.2572164948451,3332.1
-489.15146048109955,3334.0
-490.04570446735397,3395.0
-490.9399484536084,3328.2
-491.83419243986236,3370.8
-492.7284364261168,3337.4
-493.6226804123712,3340.1
-494.51692439862563,3375.6
-495.4111683848796,3378.6
-496.305412371134,3351.9
-497.19965635738845,3407.9
-498.0939003436424,3391.0
-498.98814432989684,3371.8
-499.88238831615126,3432.5
-500.7766323024057,3422.8
-501.67087628865966,3385.0
-502.5651202749141,3463.7
-503.4593642611685,3511.7
-504.35360824742247,3449.4
-505.2478522336769,3506.3
-506.1420962199313,3527.9
-507.03634020618574,3581.1
-507.9305841924397,3671.3
-508.82482817869413,3712.4
-509.71907216494856,3760.9
-510.6133161512025,3772.7
-511.50756013745695,3947.4
-512.4018041237114,4097.9
-513.2960481099658,4297.0
-514.1902920962198,4354.2
-515.0845360824742,4546.2
-515.9787800687286,4809.3
-516.8730240549826,4833.3
-517.767268041237,5019.3
-518.6615120274914,5121.0
-519.5557560137458,5178.4
-520.4499999999998,5291.4
-521.3442439862542,5148.0
-522.2384879725087,5049.1
-523.1327319587631,5167.7
-524.026975945017,4821.2
-524.9212199312715,4749.4
-525.8154639175259,4640.3
-526.7097079037799,4559.5
-527.6039518900343,4395.2
-528.4981958762887,4316.0
-529.3924398625431,4113.4
-530.2866838487971,4091.2
-531.1809278350515,3935.0
-532.075171821306,3866.5
-532.9694158075599,3845.0
-533.8636597938143,3825.1
-534.7579037800688,3762.9
-535.6521477663232,3730.8
-536.5463917525772,3725.0
-537.4406357388316,3624.2
-538.334879725086,3603.2
-539.22912371134,3613.0
-540.1233676975944,3609.4
-541.0176116838488,3583.6
-541.9118556701033,3617.1
-542.8060996563572,3559.1
-543.7003436426116,3576.3
-544.5945876288661,3553.2
-545.4888316151205,3536.3
-546.3830756013745,3551.0
-547.2773195876289,3554.8
-548.1715635738833,3515.4
-549.0658075601373,3522.8
-549.9600515463917,3506.9
-550.8542955326461,3513.6
-551.7485395189005,3585.5
-552.6427835051545,3532.4
-553.5370274914089,3534.6
-554.4312714776634,3555.8
-555.3255154639173,3568.1
-556.2197594501718,3580.7
-557.1140034364262,3610.5
-558.0082474226806,3594.6
-558.9024914089346,3745.6
-559.796735395189,3781.4
-560.6909793814434,3897.8
-561.5852233676974,3931.8
-562.4794673539518,4045.9
-563.3737113402062,4129.0
-564.2679553264607,4239.9
-565.1621993127146,4391.6
-566.056443298969,4385.6
-566.9506872852235,4418.8
-567.8449312714774,4453.2
-568.7391752577319,4284.2
-569.6334192439863,4174.9
-570.5276632302407,4161.9
-571.4219072164947,3939.0
-572.3161512027491,3818.9
-573.2103951890035,3738.8
-574.104639175258,3694.8
-574.9988831615119,3575.7
-575.8931271477663,3540.7
-576.7873711340208,3515.2
-577.6816151202747,3502.2
-578.5758591065292,3476.2
-579.4701030927836,3435.8
-580.364347079038,3426.7
-581.258591065292,3414.9
-582.1528350515464,3419.4
-583.0470790378008,3366.0
-583.9413230240548,3445.0
-584.8355670103092,3360.2
-585.7298109965636,3385.8
-586.624054982818,3363.2
-587.518298969072,3341.3
-588.4125429553264,3393.2
-589.3067869415809,3354.6
-590.2010309278348,3370.4
-591.0952749140893,3351.5
-591.9895189003437,3359.0
-592.8837628865981,3353.9
-593.7780068728521,3329.3
-594.6722508591065,3348.5
-595.5664948453609,3336.9
-596.4607388316149,3337.8
-597.3549828178693,3342.0
-598.2492268041237,3334.0
-599.1434707903782,3316.2
-600.0377147766321,3319.8
-600.9319587628866,3306.9
-601.826202749141,3309.2
-602.7204467353954,3325.7
-603.6146907216494,3333.5
-604.5089347079038,3320.2
-605.4031786941582,3315.6
-606.2974226804122,3302.3
-607.1916666666666,3317.1
-608.085910652921,3302.7
-608.9801546391755,3299.4
-609.8743986254294,3310.1
-610.7686426116838,3305.3
-611.6628865979383,3279.3
-612.5571305841922,3281.8
-613.4513745704467,3295.0
-614.3456185567011,3289.3
-615.2398625429555,3287.1
-616.1341065292095,3283.9
-617.0283505154639,3272.0
-617.9225945017183,3309.2
-618.8168384879723,3299.2
-619.7110824742267,3316.5
-620.6053264604811,3269.6
-621.4995704467356,3280.2
-622.3938144329895,3273.9
-623.288058419244,3287.8
-624.1823024054984,3256.8
-625.0765463917523,3279.2
-625.9707903780068,3275.6
-626.8650343642612,3300.0
-627.7592783505156,3278.2
-628.6535223367696,3272.0
-629.547766323024,3286.5
-630.4420103092784,3272.9
-631.3362542955329,3270.4
-632.2304982817868,3282.2
-633.1247422680412,3300.0
-634.0189862542957,3281.1
-634.9132302405496,3265.9
-635.8074742268041,3296.3
-636.7017182130585,3283.7
-637.5959621993129,3270.3
-638.4902061855669,3267.7
-639.3844501718213,3282.3
-640.2786941580757,3280.5
-641.1729381443297,3285.1
-642.0671821305841,3279.4
-642.9614261168385,3299.1
-643.855670103093,3300.0
-644.7499140893469,3289.7
-645.6441580756014,3307.1
-646.5384020618558,3271.5
-647.4326460481097,3277.3
-648.3268900343642,3262.1
-649.2211340206186,3287.4
-650.115378006873,3286.7
-651.009621993127,3257.8
-651.9038659793814,3272.4
-652.7981099656358,3283.8
-653.6923539518903,3264.6
-654.5865979381442,3294.2
-655.4808419243986,3270.5
-656.3750859106531,3284.4
-657.269329896907,3274.6
-658.1635738831615,3283.2
-659.0578178694159,3285.6
-659.9520618556703,3244.4
-660.8463058419243,3275.4
-661.7405498281787,3254.0
-662.6347938144331,3269.2
-663.5290378006871,3239.7
-664.4232817869415,3247.9
-665.3175257731959,3280.9
-666.2117697594504,3252.3
-667.1060137457043,3271.5
-668.0002577319588,3275.3
-668.8945017182132,3293.6
-669.7887457044671,3253.8
-670.6829896907216,3269.1
-671.577233676976,3247.1
-672.4714776632304,3253.8
-673.3657216494844,3253.4
-674.2599656357388,3266.7
-675.1542096219932,3276.5
-676.0484536082472,3248.7
-676.9426975945016,3251.0
-677.836941580756,3266.5
-678.7311855670105,3281.0
-679.6254295532644,3271.5
-680.5196735395189,3261.0
-681.4139175257733,3257.5
-682.3081615120277,3255.6
-683.2024054982817,3257.2
-684.0966494845361,3266.5
-684.9908934707905,3268.4
-685.8851374570445,3273.5
-686.7793814432989,3253.9
-687.6736254295533,3252.3
-688.5678694158078,3244.0
-689.4621134020617,3261.1
-690.3563573883162,3255.9
-691.2506013745706,3272.1
-692.1448453608245,3276.8
-693.039089347079,3246.1
-693.9333333333334,3285.0
-694.8275773195878,3278.6
-695.7218213058418,3258.0
-696.6160652920962,3244.1
-697.5103092783506,3269.6
-698.4045532646046,3262.6
-699.298797250859,3268.5
-700.1930412371134,3271.0
-701.0872852233679,3275.8
-701.9815292096218,3257.5
-702.8757731958763,3265.6
-703.7700171821307,3283.1
-704.6642611683847,3272.0
-705.5585051546391,3242.0
-706.4527491408935,3275.6
-707.3469931271479,3261.4
-708.2412371134019,3256.6
-709.1354810996563,3280.0
-710.0297250859107,3282.8
-710.9239690721652,3257.5
-711.8182130584191,3255.6
-712.7124570446736,3252.8
-713.606701030928,3277.4
-714.500945017182,3284.3
-715.3951890034364,3314.7
-716.2894329896908,3311.0
-717.1836769759452,3323.9
-718.0779209621992,3376.2
-718.9721649484536,3362.7
-719.866408934708,3358.3
-720.760652920962,3337.6
-721.6548969072164,3383.1
-722.5491408934708,3426.2
-723.4433848797253,3335.9
-724.3376288659792,3318.1
-725.2318728522337,3329.0
-726.1261168384881,3348.5
-727.020360824742,3301.3
-727.9146048109965,3325.0
-728.8088487972509,3305.1
-729.7030927835053,3321.3
-730.5973367697593,3299.1
-731.4915807560137,3276.4
-732.3858247422681,3269.2
-733.2800687285221,3297.2
-734.1743127147765,3275.3
-735.068556701031,3258.1
-735.9628006872854,3266.7
-736.8570446735393,3281.7
-737.7512886597938,3250.2
-738.6455326460482,3251.1
-739.5397766323026,3272.4
-740.4340206185566,3278.2
-741.328264604811,3259.7
-742.2225085910654,3260.1
-743.1167525773194,3257.0
-744.0109965635738,3253.1
-744.9052405498282,3264.7
-745.7994845360827,3254.7
-746.6937285223366,3258.2
-747.5879725085911,3256.2
-748.4822164948455,3272.1
-749.3764604810995,3228.7
-750.2707044673539,3270.9
-751.1649484536083,3250.8
-752.0591924398627,3244.1
-752.9534364261167,3248.0
-753.8476804123711,3267.6
-754.7419243986255,3249.8
-755.6361683848795,3230.9
-756.5304123711339,3252.1
-757.4246563573884,3255.6
-758.3189003436428,3244.7
-759.2131443298967,3255.8
-760.1073883161512,3264.0
-761.0016323024056,3245.7
-761.89587628866,3274.0
-762.790120274914,3259.2
-763.6843642611684,3255.4
-764.5786082474228,3224.2
-765.4728522336768,3240.9
-766.3670962199312,3267.4
-767.2613402061857,3248.1
-768.1555841924401,3268.1
-769.049828178694,3252.4
-769.9440721649485,3261.6
-770.8383161512029,3242.1
-771.7325601374569,3225.9
-772.6268041237113,3235.9
-773.5210481099657,3260.2
-774.4152920962201,3272.2
-775.3095360824741,3234.4
-776.2037800687285,3247.3
-777.098024054983,3261.7
