x0000,y0000
1273.1050625958,4224.0557
1272.3730251069,4214.808
1271.6408952658,4233.735
1270.9086730573,4270.1978
1270.1763584659,4298.5356
1269.4439514759,4302.719
1268.7114520719,4283.7803
1267.9788602385,4246.7153
1267.2461759601,4202.119
1266.5133992212,4169.0156
1265.7805300063,4160.4355
1265.0475683,4175.0977
1264.3145140866,4197.9062
1263.5813673506,4207.194
1262.8481280766,4197.451
1262.1147962490,4190.6074
1261.3813718523,4208.8228
1260.6478548709,4246.904
1259.9142452894,4274.9214
1259.1805430921,4267.175
1258.4467482635,4236.0576
1257.7128607881,4218.423
1256.9788806503,4230.1006
1256.2448078346,4253.9175
1255.5106423253,4260.2266
1254.7763841071,4236.129
1254.0420331641,4204.0845
1253.3075894810,4198.2905
1252.5730530422,4219.3574
1251.8384238319,4242.449
1251.1037018348,4253.8584
1250.3688870351,4247.178
1249.6339794173,4220.6978
1248.8989789659,4189.718
1248.1638856651,4168.3613
1247.4286994995,4149.6396
1246.6934204534,4125.172
1245.9580485111,4101.9966
1245.2225836572,4086.1128
1244.487025876,4080.4905
1243.7513751518,4093.9163
1243.0156314690,4124.1636
1242.2797948121,4154.0757
1241.5438651654,4173.143
1240.8078425132,4182.8516
1240.0717268399,4185.972
1239.33551813,4185.932
1238.5992163676,4191.9844
1237.8628215373,4208.807
1237.1263336233,4225.3647
1236.38975261,4232.2104
1235.6530784817,4237.072
1234.9163112229,4247.4976
1234.1794508177,4252.2603
1233.4424972506,4243.3086
1232.7054505058,4237.6035
1231.9683105677,4249.0996
1231.2310774207,4267.924
1230.493751049,4277.4824
1229.7563314369,4269.1353
1229.0188185688,4248.051
1228.2812124290,4230.9365
1227.5435130018,4232.821
1226.8057202714,4252.932
1226.0678342222,4269.7676
1225.3298548384,4263.782
1224.5917821044,4244.554
1223.8536160044,4236.8867
1223.1153565228,4248.0605
1222.3770036437,4267.553
1221.6385573515,4289.053
1220.9000176304,4310.874
1220.1613844647,4322.197
1219.4226578387,4312.8633
1218.6838377367,4290.6245
1217.9449241428,4266.1113
1217.2059170413,4235.301
1216.4668164165,4197.5015
1215.7276222527,4165.4844
1214.988334534,4146.997
1214.2489532447,4137.8213
1213.5094783691,4132.1484
1212.7699098913,4134.343
1212.0302477956,4156.021
1211.2904920663,4190.551
1210.5506426875,4218.034
1209.8106996434,4240.8564
1209.0706629183,4270.2666
1208.3305324964,4294.6157
1207.5903083619,4295.075
1206.8499904989,4274.802
1206.1095788917,4258.403
1205.3690735245,4264.3325
1204.6284743815,4286.9575
1203.8877814468,4305.3696
1203.1469947046,4300.319
1202.4061141392,4276.548
1201.6651397346,4262.879
1200.9240714751,4271.4565
1200.1829093448,4283.5415
1199.4416533279,4281.7603
1198.7003034085,4275.4565
1197.9588595709,4286.238
1197.2173217991,4311.062
1196.4756900773,4324.7876
1195.7339643897,4319.3975
1194.9921447204,4312.8667
1194.2502310535,4321.6895
1193.5082233732,4342.8936
1192.7661216636,4359.2944
1192.0239259088,4354.8965
1191.2816360930,4328.2227
1190.5392522003,4292.217
1189.7967742147,4265.1685
1189.0542021205,4262.826
1188.3115359016,4290.1724
1187.5687755423,4328.2124
1186.8259210266,4344.159
1186.0829723386,4334.7046
1185.3399294624,4325.7437
1184.5967923822,4325.915
1183.8535610819,4323.288
1183.1102355457,4315.335
1182.3668157576,4314.9736
1181.6233017018,4326.727
1180.8796933622,4333.3086
1180.1359907231,4322.8887
1179.3921937684,4311.119
1178.6483024821,4317.6284
1177.9043168484,4334.823
1177.1602368514,4341.0747
1176.416062475,4332.9663
1175.6717937032,4321.891
1174.9274305203,4317.846
1174.1829729101,4329.4956
1173.4384208567,4358.045
1172.6937743442,4387.674
1171.9490333565,4399.4272
1171.2041978778,4396.511
1170.4592678919,4396.7188
1169.7142433831,4400.942
1168.9691243351,4392.8164
1168.2239107321,4375.744
1167.4786025581,4373.794
1166.7331997971,4387.009
1165.987702433,4385.9443
1165.2421104499,4358.5117
1164.4964238317,4338.264
1163.7506425624,4362.9736
1163.0047666261,4416.618
1162.2587960067,4451.418
1161.5127306881,4452.7593
1160.7665706544,4440.125
1160.0203158895,4421.716
1159.2739663774,4389.926
1158.5275221020,4351.211
1157.7809830474,4327.5615
1157.0343491973,4331.6997
1156.2876205359,4355.3027
1155.540797047,4378.4824
1154.7938787146,4388.194
1154.0468655226,4386.447
1153.299757455,4380.974
1152.5525544956,4377.584
1151.8052566285,4380.0767
1151.0578638375,4391.054
1150.3103761066,4416.005
1149.5627934196,4451.2314
1148.8151157606,4472.1504
1148.0673431133,4463.094
1147.3194754617,4443.201
1146.5715127898,4443.5977
1145.8234550813,4472.9087
1145.0753023202,4510.327
1144.3270544904,4531.4526
1143.5787115757,4536.179
1142.8302735601,4540.7686
1142.0817404275,4556.511
1141.3331121616,4583.4536
1140.5843887464,4606.2876
1139.8355701657,4603.369
1139.0866564035,4572.2524
1138.3376474435,4536.0684
1137.5885432696,4519.2124
1136.8393438657,4520.6187
1136.0900492156,4522.4346
1135.3406593031,4522.2373
1134.5911741122,4530.4644
1133.8415936266,4543.403
1133.0919178301,4547.3755
1132.3421467067,4541.0005
1131.5922802401,4532.886
1130.8423184141,4521.009
1130.0922612126,4495.803
1129.3421086194,4466.4077
1128.5918606183,4457.942
1127.8415171930,4474.226
1127.0910783275,4492.7515
1126.3405440055,4506.0957
1125.5899142107,4531.681
1124.8391889271,4565.2344
1124.0883681383,4577.7036
1123.3374518281,4568.8647
1122.5864399805,4561.029
1121.835332579,4552.897
1121.0841296075,4536.976
1120.3328310498,4533.662
1119.5814368895,4563.9443
1118.8299471106,4617.5596
1118.0783616967,4670.9053
1117.3266806316,4704.3887
1116.5749038990,4701.3887
1115.8230314828,4659.574
1115.0710633665,4607.6387
1114.3189995340,4586.288
1113.5668399691,4602.2334
1112.8145846553,4633.3267
1112.0622335766,4667.9844
1111.3097867165,4706.5845
1110.5572440588,4737.8394
1109.8046055872,4733.2905
1109.0518712855,4676.6367
1108.2990411373,4592.4165
1107.5461151263,4521.9614
1106.7930932363,4479.42
1106.039975451,4456.071
1105.2867617539,4456.6895
1104.5334521289,4497.3325
1103.7800465596,4569.175
1103.0265450297,4636.7437
1102.2729475229,4668.6567
1101.5192540228,4658.8257
1100.7654645131,4632.7188
1100.0115789775,4624.949
1099.2575973996,4638.9097
1098.5035197631,4651.741
1097.7493460517,4657.5566
1096.995076249,4670.7983
1096.2407103386,4692.7
1095.4862483042,4706.9663
1094.7316901295,4699.5244
1093.977035798,4666.916
1093.2222852934,4618.026
1092.4674385994,4574.7656
1091.7124956995,4559.154
1090.9574565774,4572.904
1090.2023212166,4597.5415
1089.4470896009,4612.4893
1088.6917617138,4615.6177
1087.9363375388,4627.457
1087.1808170598,4654.355
1086.4252002601,4670.763
1085.6694871234,4659.818
1084.9136776333,4632.2803
1084.1577717734,4603.818
1083.4017695273,4579.8223
1082.6456708785,4556.725
1081.8894758106,4535.778
1081.1331843072,4532.5054
1080.3767963519,4556.9956
1079.6203119282,4597.266
1078.8637310196,4637.258
1078.1070536098,4670.631
1077.3502796823,4691.3457
1076.5934092206,4697.6196
1075.8364422082,4695.563
1075.0793786288,4681.8926
1074.3222184658,4651.0205
1073.5649617028,4617.6436
1072.8076083233,4602.801
1072.0501583108,4608.5386
1071.2926116489,4620.862
1070.5349683210,4630.3604
1069.7772283107,4643.152
1069.0193916016,4666.6484
1068.261458177,4696.1104
1067.5034280204,4722.5093
1066.7453011155,4736.1084
1065.9870774457,4729.825
1065.2287569944,4717.956
1064.4703397452,4723.935
1063.7118256816,4741.257
1062.9532147869,4745.677
1062.1945070448,4735.9863
1061.4357024386,4724.5415
1060.6768009518,4709.1436
1059.9178025679,4681.4404
1059.1587072704,4645.8374
1058.3995150426,4620.3877
1057.6402258682,4625.046
1056.8808397304,4660.5093
1056.1213566127,4705.8965
1055.3617764987,4742.4395
1054.6020993716,4761.986
1053.8423252150,4761.9424
1053.0824540123,4753.685
1052.3224857469,4754.3306
1051.5624204022,4759.658
1050.8022579616,4756.989
1050.0419984086,4756.6416
1049.2816417265,4773.3745
1048.5211878988,4794.546
1047.7606369088,4797.389
1046.9999887400,4777.85
1046.2392433757,4750.3857
1045.4784007994,4728.168
1044.7174609944,4714.111
1043.9564239441,4714.687
1043.1952896318,4736.0044
1042.4340580410,4762.162
1041.6727291550,4770.404
1040.9113029572,4757.402
1040.1497794309,4732.661
1039.3881585596,4709.2896
1038.6264403265,4703.5566
1037.8646247149,4717.143
1037.1027117084,4727.248
1036.3407012901,4715.1543
1035.5785934434,4691.5264
1034.8163881517,4683.905
1034.0540853983,4700.553
1033.2916851665,4713.91
1032.5291874397,4699.6562
1031.7665922011,4677.2783
1031.0038994340,4681.6406
1030.2411091219,4712.7734
1029.4782212479,4744.329
1028.7152357954,4764.279
1027.9521527477,4780.209
1027.1889720881,4802.812
1026.4256937998,4840.2944
1025.6623178662,4882.1
1024.8988442706,4891.2695
1024.1352729962,4845.9517
1023.3716040262,4773.806
1022.6078373440,4724.4624
1021.8439729329,4711.5513
1021.0800107760,4705.415
1020.3159508567,4692.683
1019.5517931582,4695.541
1018.7875376637,4719.5615
1018.0231843566,4736.8984
1017.2587332200,4731.818
1016.4941842372,4719.278
1015.7295373914,4713.08
1014.9647926659,4708.678
