x0000,y0000
1303.3644578313,4277.3
1302.4686746988,4285.7
1301.5728915663,4281.9
1300.6771084337,4301.7
1299.7813253012,4308.2
1298.8855421687,4255.5
1297.9897590361,4304.
1297.0939759036,4317.9
1296.1981927711,4350.
1295.3024096386,4281.6
1294.4066265060,4329.2
1293.5108433735,4297.1
1292.615060241,4460.2
1291.7192771084,4427.6
1290.8234939759,4444.2
1289.9277108434,4346.5
1289.0319277108,4362.6
1288.1361445783,4371.6
1287.2403614458,4452.6
1286.3445783133,4392.9
1285.4487951807,4433.8
1284.5530120482,4490.6
1283.6572289157,4444.5
1282.7614457831,4450.3
1281.8656626506,4458.2
1280.9698795181,4431.
1280.0740963855,4395.1
1279.1783132530,4490.6
1278.2825301205,4400.1
1277.386746988,4436.4
1276.4909638554,4448.3
1275.5951807229,4436.4
1274.6993975904,4473.5
1273.8036144578,4580.6
1272.9078313253,4413.9
1272.0120481928,4450.2
1271.1162650602,4418.8
1270.2204819277,4501.5
1269.3246987952,4477.4
1268.4289156627,4511.1
1267.5331325301,4470.3
1266.6373493976,4542.
1265.7415662651,4464.1
1264.8457831325,4438.1
1263.9500000000,4585.7
1263.0542168675,4573.3
1262.1584337349,4476.2
1261.2626506024,4467.5
1260.3668674699,4537.7
1259.4710843373,4573.3
1258.5753012048,4601.7
1257.6795180723,4558.8
1256.7837349398,4509.4
1255.8879518072,4585.6
1254.9921686747,4584.5
1254.0963855422,4497.8
1253.2006024096,4639.4
1252.3048192771,4625.3
1251.4090361446,4666.
1250.5132530120,4627.4
1249.6174698795,4654.4
1248.721686747,4587.
1247.8259036145,4629.
1246.9301204819,4643.9
1246.0343373494,4713.6
1245.1385542169,4628.6
1244.2427710843,4719.8
1243.3469879518,4698.4
1242.4512048193,4723.3
1241.5554216867,4658.5
1240.6596385542,4651.9
1239.7638554217,4727.3
1238.8680722892,4633.3
1237.9722891566,4810.8
1237.0765060241,4708.6
1236.1807228916,4749.7
1235.2849397590,4702.2
1234.3891566265,4784.9
1233.493373494,4845.6
1232.5975903614,4854.8
1231.7018072289,4774.2
1230.8060240964,4799.4
1229.9102409639,5037.1
1229.0144578313,4823.6
1228.1186746988,4952.
1227.2228915663,4799.4
1226.3271084337,4873.1
1225.4313253012,4886.9
1224.5355421687,4957.9
1223.6397590361,4912.2
1222.7439759036,4983.7
1221.8481927711,4942.4
1220.9524096386,5024.1
1220.0566265060,4923.2
1219.1608433735,4976.
1218.265060241,4909.4
1217.3692771084,4927.4
1216.4734939759,4923.3
1215.5777108434,4992.5
1214.6819277108,5072.2
1213.7861445783,4967.6
1212.8903614458,4961.5
1211.9945783133,4922.4
1211.0987951807,5037.
1210.2030120482,4932.3
1209.3072289157,5029.7
1208.4114457831,5055.7
1207.5156626506,5102.8
1206.6198795181,5076.8
1205.7240963855,5097.6
1204.8283132530,5076.4
1203.9325301205,5151.2
1203.036746988,5058.5
1202.1409638554,5084.5
1201.2451807229,5079.7
1200.3493975904,5148.4
1199.4536144578,5107.6
1198.5578313253,5160.
1197.6620481928,5201.8
1196.7662650602,5148.8
1195.8704819277,5226.1
1194.9746987952,5152.2
1194.0789156627,5317.8
1193.1831325301,5148.4
1192.2873493976,5182.4
1191.3915662651,5320.9
1190.4957831325,5236.3
1189.6000000000,5145.1
1188.7042168675,5255.6
1187.8084337349,5235.9
1186.9126506024,5249.7
1186.0168674699,5271.5
1185.1210843373,5275.2
1184.2253012048,5310.1
1183.3295180723,5262.2
1182.4337349398,5193.9
1181.5379518072,5242.7
1180.6421686747,5374.8
1179.7463855422,5313.2
1178.8506024096,5419.9
1177.9548192771,5270.8
1177.0590361446,5356.8
1176.1632530120,5315.1
1175.2674698795,5375.2
1174.371686747,5407.
1173.4759036145,5350.6
1172.5801204819,5346.5
1171.6843373494,5314.3
1170.7885542169,5283.5
1169.8927710843,5315.1
1168.9969879518,5445.9
1168.1012048193,5319.8
1167.2054216867,5250.2
1166.3096385542,5192.2
1165.4138554217,5383.9
1164.5180722892,5316.7
1163.6222891566,5240.8
1162.7265060241,5299.8
1161.8307228916,5346.7
1160.9349397590,5355.7
1160.0391566265,5256.7
1159.143373494,5240.1
1158.2475903614,5289.5
1157.3518072289,5284.1
1156.4560240964,5381.9
1155.5602409639,5346.7
1154.6644578313,5468.5
1153.7686746988,5379.7
1152.8728915663,5437.5
1151.9771084337,5441.9
1151.0813253012,5377.6
1150.1855421687,5471.
1149.2897590361,5404.9
1148.3939759036,5398.8
1147.4981927711,5505.8
1146.6024096386,5452.7
1145.7066265060,5450.7
1144.8108433735,5415.2
1143.915060241,5633.8
1143.0192771084,5352.
1142.1234939759,5360.3
1141.2277108434,5340.8
1140.3319277108,5407.7
1139.4361445783,5463.8
1138.5403614458,5647.5
1137.6445783133,5496.4
1136.7487951807,5616.3
1135.8530120482,5507.7
1134.9572289157,5576.1
1134.0614457831,5487.
1133.1656626506,5653.9
1132.2698795181,5502.1
1131.3740963855,5597.6
1130.4783132530,5551.7
1129.5825301205,5539.8
1128.686746988,5553.7
1127.7909638554,5657.9
1126.8951807229,5675.6
1125.9993975904,5557.2
1125.1036144578,5433.
1124.2078313253,5670.3
1123.3120481928,5577.4
1122.4162650602,5604.3
1121.5204819277,5681.4
1120.6246987952,5564.8
1119.7289156627,5572.5
1118.8331325301,5559.9
1117.9373493976,5513.3
1117.0415662651,5486.3
1116.1457831325,5559.8
1115.25,5490.3
1114.3542168675,5488.
1113.4584337349,5407.
1112.5626506024,5467.3
1111.6668674699,5451.3
1110.7710843373,5488.1
1109.8753012048,5477.3
1108.9795180723,5339.
1108.0837349398,5448.4
1107.1879518072,5558.7
1106.2921686747,5528.3
1105.3963855422,5457.5
1104.5006024096,5458.9
1103.6048192771,5406.7
1102.7090361446,5374.8
1101.8132530120,5476.5
1100.9174698795,5553.1
1100.021686747,5589.4
1099.1259036145,5457.6
1098.2301204819,5509.7
1097.3343373494,5553.2
1096.4385542169,5572.8
1095.5427710843,5518.1
1094.6469879518,5472.7
1093.7512048193,5466.2
1092.8554216867,5538.6
1091.9596385542,5511.6
1091.0638554217,5618.1
1090.1680722892,5620.
1089.2722891566,5629.5
1088.3765060241,5528.8
1087.4807228916,5579.6
1086.5849397590,5722.
1085.6891566265,5756.7
1084.793373494,5780.1
1083.8975903614,5654.9
1083.0018072289,5907.7
1082.1060240964,5812.6
1081.2102409639,5786.8
1080.3144578313,5884.9
1079.4186746988,5896.3
1078.5228915663,5944.2
1077.6271084337,6132.
1076.7313253012,5992.3
1075.8355421687,6032.3
1074.9397590361,6051.2
1074.0439759036,6124.1
1073.1481927711,6203.6
1072.2524096386,6154.3
1071.3566265060,6205.2
1070.4608433735,6162.9
1069.565060241,6295.1
1068.6692771084,6415.3
1067.7734939759,6440.7
1066.8777108434,6519.8
1065.9819277108,6666.6
1065.0861445783,6697.2
1064.1903614458,6784.6
1063.2945783133,6814.
1062.3987951807,7016.4
1061.5030120482,7034.4
1060.6072289157,7073.8
1059.7114457831,7181.
1058.8156626506,7332.7
1057.9198795181,7276.2
1057.0240963855,7459.9
1056.1283132530,7653.3
1055.2325301205,7579.7
1054.336746988,7747.3
1053.4409638554,7929.2
1052.5451807229,7973.8
1051.6493975904,8417.4
1050.7536144578,8474.2
1049.8578313253,8570.2
1048.9620481928,8651.4
1048.0662650602,8805.7
1047.1704819277,8949.4
1046.2746987952,9051.3
1045.3789156627,9320.8
1044.4831325301,9590.4
1043.5873493976,9834.9
1042.6915662651,9810.
1041.7957831325,10184.8
1040.9,10397.7
1040.0042168675,10528.9
1039.1084337349,10717.5
1038.2126506024,11113.2
1037.3168674699,11381.4
1036.4210843373,11477.4
1035.5253012048,11591.3
1034.6295180723,11915.2
1033.7337349398,12399.7
1032.8379518072,12454.7
1031.9421686747,12805.
1031.0463855422,13073.9
1030.1506024096,13591.1
1029.2548192771,13740.3
1028.3590361446,13849.2
1027.4632530120,14480.6
1026.5674698795,14803.5
1025.671686747,15046.5
1024.7759036145,15396.4
1023.8801204819,15866.3
1022.9843373494,16359.6
1022.0885542169,16923.8
